year,county,nonbank_loans,bank_loans
2012,54061,194.0,234.0
2013,54061,122.0,177.0
2014,54061,101.0,170.0
2015,54061,20.0,20.0
2016,54061,21.0,4.0
2006,54063,15.0,43.0
2007,54063,16.0,31.0
2008,54063,16.0,34.0
2009,54063,16.0,26.0
2010,54063,10.0,29.0
2011,54063,15.0,37.0
2012,54063,19.0,34.0
2013,54063,11.0,23.0
2014,54063,6.0,20.0
2006,54065,15.0,10.0
2007,54065,21.0,4.0
2008,54065,13.0,13.0
2009,54065,12.0,10.0
2010,54065,20.0,9.0
2011,54065,9.0,16.0
2012,54065,12.0,17.0
2013,54065,6.0,13.0
2014,54065,6.0,7.0
2015,54065,2.0,1.0
2016,54065,5.0,1.0
2006,54067,68.0,42.0
2007,54067,37.0,45.0
2008,54067,39.0,35.0
2009,54067,62.0,24.0
2010,54067,83.0,25.0
2011,54067,96.0,51.0
2012,54067,41.0,36.0
2013,54067,40.0,33.0
2014,54067,28.0,22.0
2015,54067,1.0,1.0
2016,54067,1.0,1.0
2006,54069,80.0,83.0
2007,54069,75.0,107.0
2008,54069,74.0,157.0
2009,54069,69.0,139.0
2010,54069,50.0,101.0
2011,54069,90.0,115.0
2012,54069,62.0,118.0
2013,54069,52.0,83.0
2014,54069,42.0,45.0
2015,54069,10.0,16.0
2016,54069,10.0,10.0
2006,54071,6.0,21.0
2007,54071,10.0,20.0
2008,54071,5.0,13.0
2009,54071,4.0,17.0
2010,54071,9.0,10.0
2011,54071,9.0,14.0
2012,54071,7.0,13.0
2013,54071,7.0,10.0
2014,54071,3.0,16.0
2006,54073,5.0,6.0
2007,54073,6.0,8.0
2008,54073,4.0,6.0
2009,54073,6.0,11.0
2010,54073,15.0,7.0
2011,54073,20.0,6.0
2012,54073,5.0,15.0
2013,54073,6.0,14.0
2014,54073,4.0,16.0
2015,54073,0.0,1.0
2006,54075,23.0,14.0
2007,54075,7.0,26.0
2008,54075,22.0,26.0
2009,54075,21.0,17.0
2010,54075,15.0,13.0
2011,54075,25.0,23.0
2012,54075,17.0,22.0
2013,54075,17.0,27.0
2014,54075,8.0,21.0
2015,54075,1.0,1.0
2006,54077,26.0,41.0
2007,54077,45.0,38.0
2008,54077,38.0,46.0
2009,54077,38.0,41.0
2010,54077,63.0,41.0
2011,54077,59.0,56.0
2012,54077,79.0,49.0
2013,54077,42.0,57.0
2014,54077,32.0,68.0
2016,54077,0.0,1.0
2006,54079,80.0,90.0
2007,54079,108.0,104.0
2008,54079,106.0,83.0
2009,54079,122.0,78.0
2010,54079,95.0,119.0
2011,54079,102.0,104.0
2012,54079,97.0,121.0
2013,54079,67.0,119.0
2014,54079,33.0,81.0
2015,54079,24.0,3.0
2016,54079,1.0,2.0
2006,54081,128.0,162.0
2007,54081,84.0,124.0
2008,54081,110.0,124.0
2009,54081,87.0,115.0
2010,54081,138.0,117.0
2011,54081,141.0,124.0
2012,54081,128.0,106.0
2013,54081,57.0,99.0
2014,54081,57.0,90.0
2015,54081,9.0,6.0
2016,54081,13.0,5.0
2006,54083,78.0,46.0
2007,54083,61.0,38.0
2008,54083,43.0,30.0
2009,54083,48.0,39.0
2010,54083,35.0,41.0
2011,54083,42.0,45.0
2012,54083,42.0,27.0
2013,54083,39.0,35.0
2014,54083,16.0,34.0
2016,54083,2.0,0.0
2006,54085,13.0,29.0
2007,54085,17.0,30.0
2008,54085,22.0,20.0
2009,54085,10.0,43.0
2010,54085,17.0,18.0
2011,54085,17.0,16.0
2012,54085,15.0,15.0
2013,54085,7.0,6.0
2014,54085,15.0,5.0
2006,54087,36.0,19.0
2007,54087,24.0,29.0
2008,54087,22.0,11.0
2009,54087,20.0,20.0
2010,54087,13.0,11.0
2011,54087,22.0,15.0
2012,54087,30.0,11.0
2013,54087,14.0,11.0
2014,54087,8.0,13.0
2006,54089,8.0,5.0
2007,54089,4.0,3.0
2008,54089,2.0,1.0
2009,54089,3.0,4.0
2010,54089,8.0,2.0
2011,54089,9.0,2.0
2012,54089,4.0,5.0
2013,54089,1.0,3.0
2014,54089,0.0,2.0
2016,54089,1.0,0.0
2006,54091,10.0,12.0
2007,54091,13.0,9.0
2008,54091,15.0,21.0
2009,54091,14.0,8.0
2010,54091,16.0,2.0
2011,54091,17.0,9.0
2012,54091,22.0,12.0
2013,54091,12.0,13.0
2014,54091,10.0,6.0
2015,54091,2.0,0.0
2006,54093,3.0,13.0
2007,54093,5.0,12.0
2008,54093,3.0,11.0
2009,54093,7.0,11.0
2010,54093,2.0,13.0
2011,54093,3.0,6.0
2012,54093,10.0,13.0
2013,54093,6.0,7.0
2014,54093,5.0,8.0
2016,54093,1.0,0.0
2006,54095,9.0,18.0
2007,54095,6.0,8.0
2008,54095,5.0,12.0
2009,54095,2.0,8.0
2010,54095,6.0,20.0
2011,54095,5.0,15.0
2012,54095,2.0,17.0
2013,54095,3.0,18.0
2014,54095,8.0,15.0
2015,54095,0.0,1.0
2016,54095,1.0,1.0
2006,54097,52.0,55.0
2007,54097,53.0,40.0
2008,54097,26.0,44.0
2009,54097,38.0,24.0
2010,54097,47.0,43.0
2011,54097,49.0,49.0
2012,54097,55.0,46.0
2013,54097,38.0,38.0
2014,54097,24.0,32.0
2015,54097,1.0,0.0
2016,54097,2.0,1.0
2006,54099,27.0,39.0
2007,54099,49.0,48.0
2008,54099,56.0,43.0
2009,54099,42.0,45.0
2010,54099,36.0,53.0
2011,54099,39.0,34.0
2012,54099,32.0,30.0
2013,54099,27.0,27.0
2014,54099,17.0,38.0
2015,54099,3.0,5.0
2016,54099,5.0,5.0
2006,54101,11.0,9.0
2007,54101,7.0,9.0
2008,54101,5.0,10.0
2009,54101,17.0,5.0
2010,54101,16.0,20.0
2011,54101,16.0,10.0
2012,54101,20.0,6.0
2013,54101,5.0,11.0
2014,54101,5.0,12.0
2015,54101,0.0,1.0
2006,54103,7.0,25.0
2007,54103,9.0,29.0
2008,54103,7.0,18.0
2009,54103,10.0,12.0
2010,54103,12.0,26.0
2011,54103,14.0,26.0
2012,54103,14.0,22.0
2013,54103,13.0,18.0
2014,54103,6.0,22.0
2015,54103,2.0,1.0
2006,54105,6.0,8.0
2007,54105,8.0,2.0
2008,54105,3.0,8.0
2009,54105,5.0,0.0
2010,54105,6.0,4.0
2011,54105,7.0,1.0
2012,54105,7.0,4.0
2013,54105,5.0,2.0
2014,54105,3.0,2.0
2016,54105,0.0,1.0
2006,54107,78.0,114.0
2007,54107,57.0,116.0
2008,54107,64.0,122.0
2009,54107,49.0,123.0
2010,54107,67.0,81.0
2011,54107,58.0,102.0
2012,54107,86.0,142.0
2013,54107,46.0,194.0
2014,54107,35.0,172.0
2015,54107,6.0,6.0
2016,54107,1.0,8.0
2006,54109,25.0,16.0
2007,54109,19.0,15.0
2008,54109,20.0,13.0
2009,54109,18.0,8.0
2010,54109,13.0,9.0
2011,54109,18.0,17.0
2012,54109,17.0,14.0
2013,54109,8.0,14.0
2014,54109,9.0,1.0
2015,54109,1.0,0.0
2006,55001,35.0,30.0
2007,55001,28.0,23.0
2008,55001,25.0,21.0
2009,55001,30.0,17.0
2010,55001,33.0,18.0
2011,55001,35.0,22.0
2012,55001,45.0,14.0
2013,55001,41.0,19.0
2014,55001,62.0,17.0
2015,55001,34.0,16.0
2016,55001,54.0,14.0
2006,55003,56.0,67.0
2007,55003,56.0,55.0
2008,55003,63.0,51.0
2009,55003,38.0,44.0
2010,55003,52.0,22.0
2011,55003,50.0,42.0
2012,55003,55.0,50.0
2013,55003,90.0,33.0
2014,55003,78.0,43.0
2015,55003,68.0,48.0
2016,55003,66.0,46.0
2006,55005,159.0,150.0
2007,55005,194.0,187.0
2008,55005,171.0,180.0
2009,55005,143.0,143.0
2010,55005,125.0,99.0
2011,55005,200.0,120.0
2012,55005,185.0,149.0
2013,55005,204.0,182.0
2014,55005,195.0,191.0
2015,55005,200.0,205.0
2016,55005,152.0,202.0
2006,55007,42.0,56.0
2007,55007,47.0,46.0
2008,55007,42.0,36.0
2009,55007,42.0,30.0
2010,55007,35.0,35.0
2011,55007,40.0,35.0
2012,55007,42.0,42.0
2013,55007,47.0,33.0
2014,55007,68.0,41.0
2015,55007,47.0,55.0
2016,55007,60.0,42.0
2006,55009,536.0,555.0
2007,55009,582.0,583.0
2008,55009,628.0,593.0
2009,55009,567.0,472.0
2010,55009,495.0,373.0
2011,55009,628.0,500.0
2012,55009,663.0,563.0
2013,55009,684.0,589.0
2014,55009,665.0,569.0
2015,55009,674.0,610.0
2016,55009,636.0,572.0
2006,55011,57.0,65.0
2007,55011,69.0,64.0
2008,55011,70.0,52.0
2009,55011,87.0,29.0
2010,55011,80.0,36.0
2011,55011,116.0,64.0
2012,55011,90.0,67.0
2013,55011,124.0,43.0
2014,55011,120.0,56.0
2015,55011,89.0,69.0
2016,55011,108.0,75.0
2006,55013,37.0,44.0
2007,55013,31.0,31.0
2008,55013,34.0,37.0
2009,55013,20.0,25.0
2010,55013,15.0,15.0
2011,55013,25.0,34.0
2012,55013,18.0,29.0
2013,55013,25.0,34.0
2014,55013,35.0,38.0
2015,55013,44.0,42.0
2016,55013,46.0,45.0
2006,55015,94.0,64.0
2007,55015,109.0,63.0
2008,55015,93.0,68.0
2009,55015,96.0,60.0
2010,55015,80.0,53.0
2011,55015,105.0,35.0
2012,55015,96.0,67.0
2013,55015,128.0,58.0
2014,55015,153.0,50.0
2015,55015,129.0,62.0
2016,55015,135.0,74.0
2006,55017,222.0,233.0
2007,55017,226.0,193.0
2008,55017,267.0,161.0
2009,55017,222.0,188.0
2010,55017,225.0,120.0
2011,55017,237.0,162.0
2012,55017,342.0,195.0
2013,55017,319.0,185.0
2014,55017,388.0,242.0
2015,55017,326.0,251.0
2016,55017,318.0,242.0
2006,55019,179.0,168.0
2007,55019,202.0,127.0
2008,55019,299.0,137.0
2009,55019,148.0,146.0
2010,55019,159.0,80.0
2011,55019,224.0,140.0
2012,55019,249.0,121.0
2013,55019,252.0,163.0
2014,55019,227.0,112.0
2015,55019,224.0,141.0
2016,55019,201.0,121.0
2006,55021,228.0,165.0
2007,55021,205.0,151.0
2008,55021,227.0,130.0
2009,55021,213.0,118.0
2010,55021,188.0,127.0
2011,55021,274.0,116.0
2012,55021,301.0,137.0
2013,55021,369.0,149.0
2014,55021,307.0,154.0
2015,55021,289.0,171.0
2016,55021,293.0,193.0
2006,55023,54.0,71.0
2007,55023,62.0,66.0
2008,55023,39.0,57.0
2009,55023,47.0,71.0
2010,55023,53.0,39.0
2011,55023,70.0,63.0
2012,55023,82.0,59.0
2013,55023,87.0,74.0
2014,55023,61.0,43.0
2015,55023,94.0,56.0
2016,55023,59.0,60.0
2006,55025,1189.0,900.0
2007,55025,1134.0,837.0
2008,55025,1090.0,756.0
2009,55025,1034.0,687.0
2010,55025,895.0,582.0
2011,55025,1197.0,785.0
2012,55025,1341.0,845.0
2013,55025,1402.0,893.0
2014,55025,1460.0,904.0
2015,55025,1362.0,929.0
2016,55025,1300.0,984.0
2006,55027,384.0,186.0
2007,55027,378.0,200.0
2008,55027,407.0,183.0
2009,55027,284.0,145.0
2010,55027,352.0,105.0
2011,55027,460.0,166.0
2012,55027,454.0,179.0
2013,55027,475.0,172.0
2014,55027,461.0,202.0
2015,55027,407.0,175.0
2016,55027,443.0,181.0
2006,55029,96.0,91.0
2007,55029,101.0,83.0
2008,55029,120.0,69.0
2009,55029,102.0,55.0
2010,55029,78.0,33.0
2011,55029,90.0,63.0
2012,55029,96.0,68.0
2013,55029,92.0,78.0
2014,55029,125.0,74.0
2015,55029,95.0,84.0
2016,55029,104.0,74.0
2006,55031,70.0,103.0
2007,55031,70.0,97.0
2008,55031,65.0,88.0
2009,55031,58.0,78.0
2010,55031,53.0,70.0
2011,55031,61.0,67.0
2012,55031,98.0,82.0
2013,55031,71.0,97.0
2014,55031,95.0,107.0
2015,55031,104.0,108.0
2016,55031,67.0,71.0
2006,55033,141.0,131.0
2007,55033,124.0,141.0
2008,55033,132.0,83.0
2009,55033,130.0,82.0
2010,55033,155.0,79.0
2011,55033,206.0,101.0
2012,55033,189.0,117.0
2013,55033,187.0,127.0
2014,55033,184.0,144.0
2015,55033,209.0,101.0
2016,55033,250.0,124.0
2006,55035,175.0,196.0
2007,55035,228.0,162.0
2008,55035,227.0,151.0
2009,55035,289.0,145.0
2010,55035,146.0,92.0
2011,55035,252.0,152.0
2012,55035,304.0,190.0
2013,55035,426.0,160.0
2014,55035,315.0,186.0
2015,55035,212.0,167.0
2016,55035,572.0,205.0
2006,55037,3.0,13.0
2007,55037,10.0,19.0
2008,55037,3.0,20.0
2009,55037,8.0,10.0
2010,55037,5.0,10.0
2011,55037,4.0,6.0
2012,55037,8.0,6.0
2013,55037,12.0,14.0
2014,55037,14.0,21.0
2015,55037,6.0,15.0
2016,55037,14.0,7.0
2006,55039,289.0,303.0
2007,55039,314.0,272.0
2008,55039,282.0,223.0
2009,55039,280.0,197.0
2010,55039,228.0,154.0
2011,55039,286.0,180.0
2012,55039,332.0,193.0
2013,55039,373.0,190.0
2014,55039,293.0,220.0
2015,55039,319.0,231.0
2016,55039,328.0,240.0
2006,55041,18.0,44.0
2007,55041,17.0,32.0
2008,55041,24.0,27.0
2009,55041,14.0,37.0
2010,55041,17.0,30.0
2011,55041,18.0,39.0
2012,55041,27.0,52.0
2013,55041,24.0,51.0
2014,55041,31.0,51.0
2015,55041,30.0,40.0
2016,55041,29.0,48.0
2006,55043,229.0,244.0
2007,55043,261.0,232.0
2008,55043,241.0,205.0
2009,55043,271.0,187.0
2010,55043,232.0,154.0
2011,55043,318.0,225.0
2012,55043,394.0,261.0
2013,55043,381.0,274.0
2014,55043,349.0,259.0
2015,55043,318.0,279.0
2016,55043,351.0,246.0
2006,55045,202.0,153.0
2007,55045,203.0,114.0
2008,55045,220.0,127.0
2009,55045,175.0,134.0
2010,55045,196.0,69.0
2011,55045,241.0,105.0
2012,55045,274.0,109.0
2013,55045,290.0,115.0
2014,55045,258.0,139.0
2015,55045,254.0,108.0
2016,55045,243.0,125.0
2006,55047,101.0,105.0
2007,55047,89.0,78.0
2008,55047,114.0,73.0
2009,55047,101.0,82.0
2010,55047,91.0,63.0
2011,55047,120.0,69.0
2012,55047,101.0,68.0
2013,55047,101.0,61.0
2014,55047,115.0,72.0
2015,55047,126.0,77.0
2016,55047,85.0,82.0
2006,55049,119.0,138.0
2007,55049,132.0,127.0
2008,55049,122.0,102.0
2009,55049,149.0,111.0
2010,55049,119.0,78.0
2011,55049,175.0,93.0
2012,55049,186.0,103.0
2013,55049,163.0,113.0
2014,55049,217.0,131.0
2015,55049,170.0,98.0
2016,55049,158.0,126.0
2006,55051,12.0,27.0
2007,55051,14.0,21.0
2008,55051,14.0,15.0
2009,55051,8.0,14.0
2010,55051,16.0,7.0
2011,55051,16.0,18.0
2012,55051,16.0,13.0
2013,55051,15.0,9.0
2014,55051,10.0,20.0
2015,55051,20.0,12.0
2016,55051,25.0,35.0
2006,55053,41.0,67.0
2007,55053,59.0,41.0
2008,55053,45.0,41.0
2009,55053,62.0,38.0
2010,55053,51.0,24.0
2011,55053,56.0,56.0
2012,55053,78.0,39.0
2013,55053,83.0,39.0
2014,55053,72.0,54.0
2015,55053,72.0,39.0
2016,55053,62.0,55.0
2006,55055,226.0,180.0
2007,55055,187.0,115.0
2008,55055,216.0,138.0
2009,55055,192.0,108.0
2010,55055,154.0,134.0
2011,55055,233.0,128.0
2012,55055,287.0,159.0
2013,55055,277.0,128.0
2014,55055,264.0,157.0
2015,55055,253.0,144.0
2016,55055,220.0,131.0
2006,55057,89.0,91.0
2007,55057,99.0,81.0
2008,55057,90.0,83.0
2009,55057,105.0,73.0
2010,55057,94.0,61.0
2011,55057,125.0,75.0
2012,55057,137.0,100.0
2013,55057,120.0,69.0
2014,55057,156.0,86.0
2015,55057,162.0,87.0
2016,55057,141.0,96.0
2006,55059,206.0,177.0
2007,55059,194.0,187.0
2008,55059,195.0,184.0
2009,55059,169.0,151.0
2010,55059,154.0,120.0
2011,55059,189.0,155.0
2012,55059,208.0,180.0
2013,55059,217.0,156.0
2014,55059,231.0,160.0
2015,55059,223.0,192.0
2016,55059,231.0,201.0
2006,55061,59.0,60.0
2007,55061,55.0,60.0
2008,55061,58.0,50.0
2009,55061,89.0,62.0
2010,55061,66.0,35.0
2011,55061,101.0,44.0
2012,55061,92.0,47.0
2013,55061,121.0,53.0
2014,55061,137.0,58.0
2015,55061,117.0,59.0
2016,55061,92.0,63.0
2006,55063,195.0,245.0
2007,55063,212.0,222.0
2008,55063,212.0,192.0
2009,55063,164.0,210.0
2010,55063,178.0,160.0
2011,55063,191.0,210.0
2012,55063,185.0,178.0
2013,55063,168.0,197.0
2014,55063,196.0,287.0
2015,55063,164.0,220.0
2016,55063,174.0,239.0
2006,55065,124.0,133.0
2007,55065,140.0,120.0
2008,55065,109.0,103.0
2009,55065,140.0,110.0
2010,55065,151.0,101.0
2011,55065,234.0,109.0
2012,55065,221.0,114.0
2013,55065,217.0,145.0
2014,55065,210.0,117.0
2015,55065,196.0,156.0
2016,55065,154.0,121.0
2006,55067,65.0,83.0
2007,55067,50.0,65.0
2008,55067,70.0,60.0
2009,55067,51.0,62.0
2010,55067,49.0,38.0
2011,55067,54.0,66.0
2012,55067,63.0,81.0
2013,55067,63.0,68.0
2014,55067,73.0,81.0
2015,55067,61.0,77.0
2016,55067,52.0,74.0
2006,55069,77.0,101.0
2007,55069,60.0,70.0
2008,55069,81.0,56.0
2009,55069,61.0,66.0
2010,55069,45.0,47.0
2011,55069,65.0,50.0
2012,55069,91.0,50.0
2013,55069,98.0,67.0
2014,55069,77.0,61.0
2015,55069,87.0,106.0
2016,55069,61.0,85.0
2006,55071,231.0,170.0
2007,55071,212.0,218.0
2008,55071,196.0,216.0
2009,55071,189.0,170.0
2010,55071,246.0,142.0
2011,55071,278.0,174.0
2012,55071,277.0,193.0
2013,55071,302.0,178.0
2014,55071,321.0,242.0
2015,55071,284.0,207.0
2016,55071,285.0,216.0
2006,55073,322.0,381.0
2007,55073,353.0,376.0
2008,55073,452.0,329.0
2009,55073,279.0,300.0
2010,55073,226.0,241.0
2011,55073,337.0,271.0
2012,55073,377.0,300.0
2013,55073,395.0,358.0
2014,55073,400.0,289.0
2015,55073,368.0,343.0
2016,55073,341.0,361.0
2006,55075,147.0,194.0
2007,55075,149.0,127.0
2008,55075,159.0,133.0
2009,55075,154.0,99.0
2010,55075,102.0,76.0
2011,55075,180.0,122.0
2012,55075,149.0,117.0
2013,55075,196.0,146.0
2014,55075,166.0,178.0
2015,55075,139.0,176.0
2016,55075,151.0,129.0
2006,55077,56.0,47.0
2007,55077,40.0,33.0
2008,55077,57.0,31.0
2009,55077,80.0,25.0
2010,55077,48.0,20.0
2011,55077,77.0,26.0
2012,55077,116.0,27.0
2013,55077,109.0,26.0
2014,55077,82.0,41.0
2015,55077,69.0,36.0
2016,55077,82.0,34.0
2006,55078,6.0,3.0
2007,55078,5.0,6.0
2008,55078,1.0,3.0
2009,55078,6.0,5.0
2010,55078,1.0,2.0
2011,55078,1.0,3.0
2012,55078,7.0,1.0
2013,55078,2.0,3.0
2014,55078,6.0,3.0
2015,55078,4.0,2.0
2016,55078,4.0,3.0
2006,55079,1786.0,1203.0
2007,55079,1952.0,1090.0
2008,55079,1588.0,1070.0
2009,55079,1491.0,965.0
2010,55079,1402.0,823.0
2011,55079,1690.0,962.0
2012,55079,1554.0,1136.0
2013,55079,1559.0,1199.0
2014,55079,1444.0,1122.0
2015,55079,1823.0,1127.0
2016,55079,1479.0,1159.0
2006,55081,154.0,184.0
2007,55081,120.0,166.0
2008,55081,155.0,163.0
2009,55081,190.0,155.0
2010,55081,156.0,137.0
2011,55081,219.0,181.0
2012,55081,202.0,195.0
2013,55081,222.0,179.0
2014,55081,194.0,219.0
2015,55081,218.0,178.0
2016,55081,175.0,216.0
2006,55083,100.0,164.0
2007,55083,98.0,127.0
2008,55083,95.0,106.0
2009,55083,88.0,81.0
2010,55083,116.0,69.0
2011,55083,106.0,97.0
2012,55083,129.0,103.0
2013,55083,127.0,107.0
2014,55083,141.0,104.0
2015,55083,104.0,98.0
2016,55083,123.0,110.0
2006,55085,83.0,109.0
2007,55085,100.0,107.0
2008,55085,89.0,108.0
2009,55085,59.0,89.0
2010,55085,71.0,65.0
2011,55085,59.0,84.0
2012,55085,74.0,115.0
2013,55085,72.0,98.0
2014,55085,88.0,81.0
2015,55085,73.0,99.0
2016,55085,80.0,94.0
2006,55087,403.0,334.0
2007,55087,420.0,372.0
2008,55087,535.0,328.0
2009,55087,369.0,288.0
2010,55087,411.0,225.0
2011,55087,480.0,307.0
2012,55087,432.0,323.0
2013,55087,437.0,381.0
2014,55087,429.0,406.0
2015,55087,517.0,406.0
2016,55087,447.0,409.0
2006,55089,185.0,223.0
2007,55089,174.0,221.0
2008,55089,170.0,200.0
2009,55089,147.0,188.0
2010,55089,120.0,160.0
2011,55089,194.0,178.0
2012,55089,230.0,218.0
2013,55089,178.0,248.0
2014,55089,195.0,215.0
2015,55089,212.0,240.0
2016,55089,202.0,225.0
2006,55091,61.0,24.0
2007,55091,73.0,29.0
2008,55091,65.0,17.0
2009,55091,77.0,18.0
2010,55091,60.0,32.0
2011,55091,84.0,36.0
2012,55091,80.0,44.0
2013,55091,91.0,44.0
2014,55091,86.0,33.0
2015,55091,64.0,35.0
2016,55091,64.0,43.0
2006,55093,139.0,132.0
2007,55093,132.0,108.0
2008,55093,118.0,107.0
2009,55093,115.0,98.0
2010,55093,106.0,105.0
2011,55093,132.0,104.0
2012,55093,184.0,101.0
2013,55093,155.0,126.0
2014,55093,170.0,145.0
2015,55093,143.0,154.0
2016,55093,151.0,134.0
2006,55095,149.0,159.0
2007,55095,129.0,150.0
2008,55095,158.0,156.0
2009,55095,140.0,108.0
2010,55095,110.0,83.0
2011,55095,200.0,153.0
2012,55095,215.0,145.0
2013,55095,199.0,138.0
2014,55095,231.0,158.0
2015,55095,189.0,166.0
2016,55095,219.0,148.0
2006,55097,143.0,169.0
2007,55097,141.0,169.0
2008,55097,177.0,125.0
2009,55097,120.0,119.0
2010,55097,134.0,92.0
2011,55097,188.0,129.0
2012,55097,182.0,146.0
2013,55097,196.0,153.0
2014,55097,148.0,170.0
2015,55097,124.0,163.0
2016,55097,187.0,173.0
2006,55099,50.0,70.0
2007,55099,44.0,57.0
2008,55099,44.0,47.0
2009,55099,33.0,38.0
2010,55099,30.0,29.0
2011,55099,34.0,39.0
2012,55099,35.0,56.0
2013,55099,47.0,54.0
2014,55099,53.0,47.0
2015,55099,51.0,49.0
2016,55099,37.0,55.0
2006,55101,342.0,348.0
2007,55101,352.0,288.0
2008,55101,328.0,290.0
2009,55101,285.0,218.0
2010,55101,283.0,248.0
2011,55101,398.0,263.0
2012,55101,421.0,284.0
2013,55101,441.0,238.0
2014,55101,391.0,304.0
2015,55101,393.0,297.0
2016,55101,331.0,388.0
2006,55103,61.0,79.0
2007,55103,84.0,73.0
2008,55103,66.0,60.0
2009,55103,84.0,48.0
2010,55103,91.0,36.0
2011,55103,109.0,61.0
2012,55103,127.0,71.0
2013,55103,100.0,50.0
2014,55103,93.0,59.0
2015,55103,127.0,75.0
2016,55103,105.0,69.0
2006,55105,275.0,222.0
2007,55105,315.0,247.0
2008,55105,275.0,233.0
2009,55105,260.0,178.0
2010,55105,249.0,167.0
2011,55105,294.0,189.0
2012,55105,395.0,258.0
2013,55105,361.0,217.0
2014,55105,374.0,317.0
2015,55105,399.0,303.0
2016,55105,360.0,274.0
2006,55107,50.0,69.0
2007,55107,61.0,54.0
2008,55107,70.0,52.0
2009,55107,48.0,49.0
2010,55107,53.0,28.0
2011,55107,55.0,34.0
2012,55107,90.0,42.0
2013,55107,81.0,31.0
2014,55107,78.0,42.0
2015,55107,74.0,54.0
2016,55107,99.0,39.0
2006,55109,223.0,266.0
2007,55109,250.0,265.0
2008,55109,267.0,225.0
2009,55109,183.0,173.0
2010,55109,186.0,160.0
2011,55109,243.0,222.0
2012,55109,276.0,248.0
2013,55109,302.0,317.0
2014,55109,293.0,346.0
2015,55109,316.0,330.0
2016,55109,362.0,319.0
2006,55111,218.0,180.0
2007,55111,212.0,181.0
2008,55111,186.0,167.0
2009,55111,257.0,126.0
2010,55111,257.0,107.0
2011,55111,246.0,137.0
2012,55111,296.0,155.0
2013,55111,321.0,168.0
2014,55111,371.0,185.0
2015,55111,318.0,182.0
2016,55111,328.0,167.0
2006,55113,55.0,90.0
2007,55113,35.0,66.0
2008,55113,38.0,54.0
2009,55113,43.0,57.0
2010,55113,38.0,52.0
2011,55113,48.0,55.0
2012,55113,41.0,60.0
2013,55113,72.0,59.0
2014,55113,66.0,55.0
2015,55113,67.0,88.0
2016,55113,71.0,68.0
2006,55115,147.0,155.0
2007,55115,144.0,142.0
2008,55115,140.0,87.0
2009,55115,137.0,100.0
2010,55115,149.0,107.0
2011,55115,196.0,109.0
2012,55115,218.0,110.0
2013,55115,242.0,114.0
2014,55115,232.0,105.0
2015,55115,196.0,96.0
2016,55115,179.0,96.0
2006,55117,288.0,214.0
2007,55117,342.0,262.0
2008,55117,322.0,203.0
2009,55117,232.0,186.0
2010,55117,214.0,149.0
2011,55117,231.0,227.0
2012,55117,281.0,249.0
2013,55117,243.0,212.0
2014,55117,299.0,219.0
2015,55117,253.0,214.0
2016,55117,281.0,268.0
2006,55119,70.0,79.0
2007,55119,69.0,75.0
2008,55119,85.0,64.0
2009,55119,53.0,59.0
2010,55119,39.0,54.0
2011,55119,73.0,90.0
2012,55119,105.0,100.0
2013,55119,73.0,67.0
2014,55119,95.0,58.0
2015,55119,82.0,69.0
2016,55119,58.0,75.0
2006,55121,146.0,134.0
2007,55121,133.0,122.0
2008,55121,134.0,132.0
2009,55121,175.0,78.0
2010,55121,154.0,64.0
2011,55121,203.0,82.0
2012,55121,236.0,122.0
2013,55121,245.0,110.0
2014,55121,235.0,114.0
2015,55121,207.0,117.0
2016,55121,164.0,113.0
2006,55123,122.0,145.0
2007,55123,114.0,149.0
2008,55123,148.0,129.0
2009,55123,110.0,132.0
2010,55123,104.0,115.0
2011,55123,171.0,118.0
2012,55123,144.0,163.0
2013,55123,150.0,133.0
2014,55123,143.0,129.0
2015,55123,130.0,129.0
2016,55123,124.0,110.0
2006,55125,46.0,58.0
2007,55125,44.0,67.0
2008,55125,45.0,53.0
2009,55125,31.0,44.0
2010,55125,24.0,36.0
2011,55125,31.0,32.0
2012,55125,51.0,54.0
2013,55125,62.0,41.0
2014,55125,61.0,63.0
2015,55125,52.0,74.0
2016,55125,64.0,54.0
2006,55127,214.0,198.0
2007,55127,217.0,213.0
2008,55127,220.0,205.0
2009,55127,191.0,150.0
2010,55127,179.0,155.0
2011,55127,250.0,192.0
2012,55127,300.0,185.0
2013,55127,284.0,201.0
2014,55127,280.0,200.0
2015,55127,264.0,210.0
2016,55127,289.0,244.0
2006,55129,46.0,71.0
2007,55129,48.0,65.0
2008,55129,39.0,61.0
2009,55129,38.0,52.0
2010,55129,25.0,43.0
2011,55129,46.0,41.0
2012,55129,47.0,50.0
2013,55129,47.0,39.0
2014,55129,57.0,43.0
2015,55129,43.0,61.0
2016,55129,45.0,52.0
2006,55131,387.0,310.0
2007,55131,360.0,256.0
2008,55131,374.0,302.0
2009,55131,275.0,173.0
2010,55131,301.0,191.0
2011,55131,377.0,268.0
2012,55131,422.0,294.0
2013,55131,467.0,278.0
2014,55131,449.0,311.0
2015,55131,421.0,308.0
2016,55131,424.0,303.0
2006,55133,1006.0,881.0
2007,55133,1119.0,941.0
2008,55133,960.0,909.0
2009,55133,867.0,641.0
2010,55133,815.0,698.0
2011,55133,1118.0,772.0
2012,55133,1029.0,937.0
2013,55133,1135.0,950.0
2014,55133,1167.0,963.0
